,1,0.5,0.2
3810,3-4,3.5-3.9,3.6-3.7
3811,4-5,4.0-4.4,4.0-4.1
3812,3-4,3.5-3.9,3.8-3.9
3813,3-4,3.5-3.9,3.8-3.9
3814,4-5,4.0-4.4,4.2-4.3
3815,2-3,2.0-2.4,2.0-2.1
3816,3-4,3.5-3.9,3.6-3.7
3817,4-5,4.0-4.4,4.4-4.5
3818,4-5,4.0-4.4,4.0-4.1
3819,4-5,4.5-4.9,4.4-4.5
3820,4-5,4.0-4.4,4.4-4.5
3821,4-5,4.0-4.4,4.2-4.3
3822,4-5,4.0-4.4,4.0-4.1
3823,4-5,4.0-4.4,4.2-4.3
3824,4-5,4.5-5.0,4.8-5.0
3825,4-5,4.0-4.4,4.0-4.1
3826,4-5,4.0-4.4,4.4-4.5
3827,4-5,4.0-4.4,4.0-4.1
3828,4-5,4.0-4.4,4.4-4.5
3829,4-5,4.5-4.9,4.4-4.5
3830,4-5,4.0-4.4,4.2-4.3
3831,4-5,4.5-4.9,4.4-4.5
3832,4-5,4.5-4.9,4.6-4.7
3833,4-5,4.5-4.9,4.6-4.7
3834,4-5,4.0-4.4,4.0-4.1
3835,4-5,4.0-4.4,4.2-4.3
3836,4-5,4.5-4.9,4.6-4.7
3837,3-4,3.5-3.9,3.8-3.9
3838,4-5,4.0-4.4,4.0-4.1
3839,4-5,4.5-4.9,4.6-4.7
3840,4-5,4.5-4.9,4.6-4.7
3841,4-5,4.0-4.4,4.4-4.5
3842,2-3,2.5-2.9,2.6-2.7
3843,3-4,3.5-3.9,3.6-3.7
3844,4-5,4.0-4.4,4.2-4.3
3845,4-5,4.5-4.9,4.6-4.7
3846,4-5,4.0-4.4,4.2-4.3
3847,4-5,4.0-4.4,4.2-4.3
3848,1-2,1.5-1.9,1.8-1.9
3849,3-4,3.0-3.4,3.2-3.3
3850,4-5,4.0-4.4,4.4-4.5
3851,4-5,4.0-4.4,4.2-4.3
3852,4-5,4.0-4.4,4.2-4.3
3853,4-5,4.0-4.4,4.0-4.1
3854,4-5,4.0-4.4,4.2-4.3
3855,4-5,4.0-4.4,4.0-4.1
3856,4-5,4.0-4.4,4.4-4.5
3857,4-5,4.0-4.4,4.2-4.3
3858,4-5,4.0-4.4,4.2-4.3
3859,4-5,4.0-4.4,4.2-4.3
3860,4-5,4.0-4.4,4.2-4.3
3861,4-5,4.5-4.9,4.4-4.5
3862,2-3,2.0-2.4,2.0-2.1
3863,4-5,4.0-4.4,4.2-4.3
3864,4-5,4.0-4.4,4.2-4.3
3865,3-4,3.5-3.9,3.6-3.7
3866,4-5,4.0-4.4,4.4-4.5
3867,4-5,4.0-4.4,4.0-4.1
3868,4-5,4.5-4.9,4.4-4.5
3869,4-5,4.0-4.4,4.2-4.3
3870,3-4,3.5-3.9,3.6-3.7
3871,4-5,4.0-4.4,4.0-4.1
3872,4-5,4.0-4.4,4.0-4.1
3873,4-5,4.5-4.9,4.6-4.7
3874,4-5,4.5-4.9,4.4-4.5
3875,3-4,3.5-3.9,3.6-3.7
3876,4-5,4.0-4.4,4.2-4.3
3877,3-4,3.0-3.4,3.0-3.1
3878,4-5,4.5-4.9,4.4-4.5
3879,3-4,3.5-3.9,3.6-3.7
3880,4-5,4.0-4.4,4.4-4.5
3881,3-4,3.0-3.4,3.0-3.1
3882,4-5,4.0-4.4,4.2-4.3
3883,4-5,4.0-4.4,4.0-4.1
3884,2-3,2.5-2.9,2.8-2.9
3885,4-5,4.5-4.9,4.4-4.5
3886,4-5,4.5-4.9,4.6-4.7
3887,4-5,4.0-4.4,4.2-4.3
3888,4-5,4.0-4.4,4.4-4.5
3889,4-5,4.5-4.9,4.6-4.7
3890,4-5,4.0-4.4,4.0-4.1
3891,4-5,4.0-4.4,4.2-4.3
3892,3-4,3.5-3.9,3.8-3.9
3893,4-5,4.0-4.4,4.2-4.3
3894,4-5,4.0-4.4,4.2-4.3
3895,4-5,4.0-4.4,4.2-4.3
3896,4-5,4.5-5.0,4.8-5.0
3897,4-5,4.0-4.4,4.0-4.1
3898,4-5,4.5-4.9,4.6-4.7
3899,4-5,4.0-4.4,4.0-4.1
3900,4-5,4.5-4.9,4.4-4.5
3901,4-5,4.5-4.9,4.6-4.7
3902,4-5,4.0-4.4,4.2-4.3
3903,4-5,4.5-4.9,4.4-4.5
3904,4-5,4.5-4.9,4.8-4.9
3905,3-4,3.5-3.9,3.6-3.7
3906,4-5,4.0-4.4,4.4-4.5
3907,3-4,3.5-3.9,3.6-3.7
3908,4-5,4.0-4.4,4.4-4.5
3909,4-5,4.5-4.9,4.4-4.5
3910,4-5,4.5-4.9,4.4-4.5
3911,2-3,2.5-2.9,2.8-2.9
3912,3-4,3.5-3.9,3.8-3.9
3913,3-4,3.0-3.4,3.2-3.3
3914,4-5,4.5-4.9,4.4-4.5
3915,4-5,4.0-4.4,4.0-4.1
3916,4-5,4.0-4.4,4.0-4.1
3917,3-4,3.5-3.9,3.8-3.9
3918,4-5,4.5-4.9,4.4-4.5
3919,3-4,3.0-3.4,3.0-3.1
3920,4-5,4.0-4.4,4.4-4.5
3921,4-5,4.0-4.4,4.0-4.1
3922,4-5,4.0-4.4,4.2-4.3
3923,4-5,4.5-4.9,4.4-4.5
3924,4-5,4.0-4.4,4.4-4.5
3925,4-5,4.0-4.4,4.4-4.5
3926,4-5,4.0-4.4,4.4-4.5
3927,3-4,3.0-3.4,3.2-3.3
3928,3-4,3.5-3.9,3.4-3.5
3929,3-4,3.0-3.4,3.2-3.3
3930,4-5,4.0-4.4,4.0-4.1
3931,4-5,4.5-4.9,4.6-4.7
3932,4-5,4.0-4.4,4.4-4.5
3933,4-5,4.0-4.4,4.0-4.1
3934,4-5,4.0-4.4,4.2-4.3
3935,4-5,4.5-4.9,4.4-4.5
3936,4-5,4.0-4.4,4.4-4.5
3937,4-5,4.5-4.9,4.4-4.5
3938,4-5,4.0-4.4,4.0-4.1
3939,3-4,3.5-3.9,3.8-3.9
3940,4-5,4.0-4.4,4.2-4.3
3941,4-5,4.5-4.9,4.4-4.5
3942,4-5,4.5-4.9,4.4-4.5
3943,3-4,3.5-3.9,3.6-3.7
3944,4-5,4.0-4.4,4.2-4.3
3945,4-5,4.5-4.9,4.4-4.5
3946,4-5,4.5-4.9,4.4-4.5
3947,4-5,4.0-4.4,4.0-4.1
3948,4-5,4.0-4.4,4.4-4.5
3949,4-5,4.0-4.4,4.4-4.5
3950,4-5,4.0-4.4,4.0-4.1
3951,1-2,1.5-1.9,1.6-1.7
3952,4-5,4.0-4.4,4.2-4.3
3953,3-4,3.5-3.9,3.6-3.7
3954,4-5,4.0-4.4,4.0-4.1
3955,4-5,4.5-4.9,4.6-4.7
3956,4-5,4.0-4.4,4.4-4.5
3957,4-5,4.5-4.9,4.6-4.7
3958,4-5,4.5-4.9,4.6-4.7
3959,4-5,4.0-4.4,4.2-4.3
3960,4-5,4.0-4.4,4.4-4.5
3961,4-5,4.0-4.4,4.4-4.5
3962,3-4,3.5-3.9,3.6-3.7
3963,4-5,4.5-4.9,4.6-4.7
3964,3-4,3.5-3.9,3.8-3.9
3965,4-5,4.5-4.9,4.4-4.5
3966,4-5,4.0-4.4,4.2-4.3
3967,4-5,4.5-4.9,4.6-4.7
3968,4-5,4.0-4.4,4.2-4.3
3969,4-5,4.0-4.4,4.2-4.3
3970,4-5,4.0-4.4,4.2-4.3
3971,4-5,4.0-4.4,4.2-4.3
3972,4-5,4.5-4.9,4.4-4.5
3973,3-4,3.5-3.9,3.8-3.9
3974,4-5,4.0-4.4,4.2-4.3
3975,4-5,4.5-4.9,4.4-4.5
3976,4-5,4.0-4.4,4.0-4.1
3977,3-4,3.0-3.4,3.0-3.1
3978,4-5,4.0-4.4,4.4-4.5
3979,4-5,4.0-4.4,4.4-4.5
3980,3-4,3.5-3.9,3.6-3.7
3981,4-5,4.5-4.9,4.4-4.5
3982,3-4,3.5-3.9,3.6-3.7
3983,4-5,4.0-4.4,4.0-4.1
3984,4-5,4.5-4.9,4.6-4.7
3985,1-2,1.0-1.4,1.0-1.1
3986,4-5,4.0-4.4,4.0-4.1
3987,3-4,3.5-3.9,3.8-3.9
3988,4-5,4.0-4.4,4.2-4.3
3989,3-4,3.0-3.4,3.0-3.1
3990,2-3,2.5-2.9,2.6-2.7
3991,3-4,3.5-3.9,3.6-3.7
3992,4-5,4.0-4.4,4.4-4.5
3993,4-5,4.0-4.4,4.2-4.3
3994,4-5,4.0-4.4,4.2-4.3
3995,2-3,2.0-2.4,2.2-2.3
3996,4-5,4.0-4.4,4.0-4.1
3997,3-4,3.5-3.9,3.6-3.7
3998,3-4,3.5-3.9,3.6-3.7
3999,4-5,4.5-4.9,4.4-4.5
4000,4-5,4.0-4.4,4.0-4.1
4001,3-4,3.5-3.9,3.8-3.9
4002,4-5,4.5-4.9,4.8-4.9
4003,4-5,4.0-4.4,4.4-4.5
4004,4-5,4.5-4.9,4.4-4.5
4005,4-5,4.0-4.4,4.2-4.3
4006,4-5,4.5-5.0,4.8-5.0
4007,4-5,4.0-4.4,4.4-4.5
4008,4-5,4.0-4.4,4.2-4.3
4009,4-5,4.0-4.4,4.2-4.3
4010,4-5,4.0-4.4,4.0-4.1
4011,4-5,4.0-4.4,4.0-4.1
4012,4-5,4.0-4.4,4.0-4.1
4013,3-4,3.5-3.9,3.6-3.7
4014,4-5,4.0-4.4,4.2-4.3
4015,3-4,3.0-3.4,3.0-3.1
4016,3-4,3.5-3.9,3.6-3.7
4017,3-4,3.5-3.9,3.8-3.9
4018,4-5,4.0-4.4,4.2-4.3
4019,4-5,4.5-4.9,4.4-4.5
4020,4-5,4.0-4.4,4.2-4.3
4021,4-5,4.5-4.9,4.8-4.9
4022,4-5,4.5-4.9,4.4-4.5
4023,4-5,4.0-4.4,4.0-4.1
4024,4-5,4.0-4.4,4.4-4.5
4025,4-5,4.0-4.4,4.2-4.3
4026,4-5,4.0-4.4,4.2-4.3
4027,4-5,4.0-4.4,4.4-4.5
4028,3-4,3.5-3.9,3.8-3.9
4029,4-5,4.0-4.4,4.2-4.3
4030,3-4,3.0-3.4,3.2-3.3
4031,4-5,4.0-4.4,4.2-4.3
4032,4-5,4.5-4.9,4.4-4.5
4033,4-5,4.0-4.4,4.0-4.1
4034,4-5,4.5-4.9,4.4-4.5
4035,4-5,4.0-4.4,4.0-4.1
4036,4-5,4.0-4.4,4.0-4.1
4037,3-4,3.5-3.9,3.6-3.7
4038,4-5,4.0-4.4,4.2-4.3
4039,3-4,3.0-3.4,3.2-3.3
4040,3-4,3.5-3.9,3.4-3.5
4041,4-5,4.5-4.9,4.4-4.5
4042,2-3,2.5-2.9,2.8-2.9
4043,4-5,4.5-4.9,4.4-4.5
4044,4-5,4.5-4.9,4.4-4.5
4045,4-5,4.0-4.4,4.4-4.5
4046,4-5,4.0-4.4,4.4-4.5
4047,4-5,4.5-4.9,4.4-4.5
4048,4-5,4.5-4.9,4.6-4.7
4049,4-5,4.0-4.4,4.0-4.1
4050,4-5,4.0-4.4,4.0-4.1
4051,4-5,4.0-4.4,4.0-4.1
4052,4-5,4.5-4.9,4.4-4.5
4053,4-5,4.5-4.9,4.4-4.5
4054,4-5,4.0-4.4,4.0-4.1
4055,4-5,4.5-4.9,4.4-4.5
4056,3-4,3.5-3.9,3.6-3.7
4057,4-5,4.5-4.9,4.4-4.5
4058,4-5,4.5-4.9,4.4-4.5
4059,4-5,4.0-4.4,4.2-4.3
4060,4-5,4.5-4.9,4.4-4.5
4061,4-5,4.0-4.4,4.2-4.3
4062,4-5,4.5-4.9,4.6-4.7
4063,4-5,4.0-4.4,4.2-4.3
4064,4-5,4.0-4.4,4.2-4.3
4065,4-5,4.5-4.9,4.4-4.5
4066,3-4,3.0-3.4,3.2-3.3
4067,3-4,3.0-3.4,3.2-3.3
4068,4-5,4.0-4.4,4.0-4.1
4069,4-5,4.0-4.4,4.2-4.3
4070,4-5,4.0-4.4,4.4-4.5
4071,4-5,4.5-4.9,4.6-4.7
4072,4-5,4.0-4.4,4.4-4.5
4073,4-5,4.0-4.4,4.0-4.1
4074,4-5,4.0-4.4,4.4-4.5
4075,4-5,4.0-4.4,4.2-4.3
4076,4-5,4.0-4.4,4.0-4.1
4077,4-5,4.5-4.9,4.6-4.7
4078,4-5,4.0-4.4,4.0-4.1
4079,4-5,4.5-4.9,4.6-4.7
4080,4-5,4.0-4.4,4.0-4.1
4081,4-5,4.0-4.4,4.4-4.5
4082,4-5,4.0-4.4,4.0-4.1
4083,4-5,4.5-4.9,4.4-4.5
4084,4-5,4.5-4.9,4.4-4.5
4085,2-3,2.5-2.9,2.8-2.9
4086,4-5,4.5-4.9,4.4-4.5
4087,4-5,4.5-5.0,4.8-5.0
4088,3-4,3.0-3.4,3.0-3.1
4089,4-5,4.0-4.4,4.2-4.3
4090,2-3,2.0-2.4,2.2-2.3
4091,4-5,4.5-4.9,4.4-4.5
4092,4-5,4.0-4.4,4.2-4.3
4093,4-5,4.5-4.9,4.4-4.5
4094,4-5,4.5-4.9,4.4-4.5
4095,4-5,4.0-4.4,4.2-4.3
4096,4-5,4.5-5.0,4.8-5.0
4097,4-5,4.0-4.4,4.2-4.3
4098,4-5,4.0-4.4,4.0-4.1
4099,4-5,4.5-4.9,4.4-4.5
4100,4-5,4.0-4.4,4.2-4.3
4101,3-4,3.5-3.9,3.8-3.9
4102,4-5,4.0-4.4,4.4-4.5
4103,4-5,4.0-4.4,4.4-4.5
4104,4-5,4.0-4.4,4.2-4.3
4105,4-5,4.0-4.4,4.2-4.3
4106,4-5,4.5-4.9,4.4-4.5
4107,4-5,4.0-4.4,4.0-4.1
4108,4-5,4.5-4.9,4.6-4.7
4109,3-4,3.5-3.9,3.8-3.9
4110,4-5,4.5-4.9,4.6-4.7
4111,4-5,4.5-4.9,4.4-4.5
4112,4-5,4.5-4.9,4.4-4.5
4113,4-5,4.0-4.4,4.0-4.1
4114,4-5,4.5-4.9,4.8-4.9
4115,4-5,4.0-4.4,4.4-4.5
4116,4-5,4.5-4.9,4.4-4.5
4117,4-5,4.0-4.4,4.0-4.1
4118,4-5,4.0-4.4,4.2-4.3
4119,4-5,4.0-4.4,4.4-4.5
4120,4-5,4.5-4.9,4.4-4.5
4121,4-5,4.5-5.0,4.8-5.0
4122,4-5,4.5-4.9,4.4-4.5
4123,4-5,4.0-4.4,4.4-4.5
4124,3-4,3.5-3.9,3.6-3.7
4125,4-5,4.0-4.4,4.2-4.3
4126,4-5,4.5-4.9,4.6-4.7
4127,3-4,3.5-3.9,3.6-3.7
4128,4-5,4.0-4.4,4.0-4.1
4129,3-4,3.0-3.4,3.2-3.3
4130,4-5,4.5-4.9,4.4-4.5
4131,4-5,4.0-4.4,4.4-4.5
4132,4-5,4.0-4.4,4.0-4.1
4133,3-4,3.5-3.9,3.6-3.7
4134,3-4,3.0-3.4,3.0-3.1
4135,4-5,4.5-4.9,4.4-4.5
4136,3-4,3.5-3.9,3.4-3.5
4137,4-5,4.0-4.4,4.2-4.3
4138,4-5,4.0-4.4,4.2-4.3
4139,4-5,4.0-4.4,4.2-4.3
4140,4-5,4.5-4.9,4.4-4.5
4141,4-5,4.0-4.4,4.4-4.5
4142,4-5,4.0-4.4,4.0-4.1
4143,4-5,4.5-5.0,4.8-5.0
4144,4-5,4.5-4.9,4.4-4.5
4145,4-5,4.0-4.4,4.2-4.3
4146,4-5,4.5-4.9,4.4-4.5
4147,4-5,4.0-4.4,4.4-4.5
4148,4-5,4.5-4.9,4.4-4.5
4149,4-5,4.5-4.9,4.4-4.5
4150,4-5,4.0-4.4,4.0-4.1
4151,4-5,4.5-4.9,4.6-4.7
4152,4-5,4.5-4.9,4.6-4.7
4153,4-5,4.5-4.9,4.4-4.5
4154,4-5,4.5-4.9,4.4-4.5
4155,4-5,4.0-4.4,4.2-4.3
4156,4-5,4.0-4.4,4.0-4.1
4157,4-5,4.5-4.9,4.6-4.7
4158,1-2,1.5-1.9,1.8-1.9
4159,4-5,4.5-4.9,4.6-4.7
4160,4-5,4.0-4.4,4.2-4.3
4161,4-5,4.5-4.9,4.4-4.5
4162,4-5,4.0-4.4,4.0-4.1
4163,4-5,4.0-4.4,4.0-4.1
4164,4-5,4.0-4.4,4.4-4.5
4165,4-5,4.0-4.4,4.0-4.1
4166,4-5,4.5-4.9,4.4-4.5
4167,4-5,4.5-4.9,4.6-4.7
4168,3-4,3.5-3.9,3.6-3.7
4169,4-5,4.0-4.4,4.2-4.3
4170,4-5,4.5-4.9,4.6-4.7
4171,2-3,2.0-2.4,2.2-2.3
4172,4-5,4.0-4.4,4.0-4.1
4173,4-5,4.0-4.4,4.4-4.5
4174,4-5,4.0-4.4,4.2-4.3
4175,3-4,3.5-3.9,3.6-3.7
4176,4-5,4.5-4.9,4.4-4.5
4177,4-5,4.5-4.9,4.6-4.7
4178,3-4,3.5-3.9,3.6-3.7
4179,4-5,4.5-4.9,4.4-4.5
4180,4-5,4.0-4.4,4.4-4.5
4181,3-4,3.5-3.9,3.8-3.9
4182,4-5,4.0-4.4,4.2-4.3
4183,3-4,3.5-3.9,3.8-3.9
4184,3-4,3.5-3.9,3.6-3.7
4185,4-5,4.0-4.4,4.4-4.5
4186,4-5,4.0-4.4,4.0-4.1
4187,4-5,4.5-4.9,4.4-4.5
4188,4-5,4.0-4.4,4.4-4.5
4189,4-5,4.0-4.4,4.2-4.3
4190,4-5,4.0-4.4,4.0-4.1
4191,4-5,4.0-4.4,4.0-4.1
4192,1-2,1.5-1.9,1.8-1.9
4193,3-4,3.5-3.9,3.6-3.7
4194,4-5,4.0-4.4,4.4-4.5
4195,4-5,4.5-4.9,4.4-4.5
4196,4-5,4.5-4.9,4.4-4.5
4197,4-5,4.5-4.9,4.4-4.5
4198,4-5,4.0-4.4,4.0-4.1
4199,4-5,4.5-4.9,4.4-4.5
4200,3-4,3.5-3.9,3.6-3.7
4201,4-5,4.5-4.9,4.6-4.7
4202,4-5,4.5-4.9,4.6-4.7
4203,4-5,4.0-4.4,4.2-4.3
4204,4-5,4.0-4.4,4.0-4.1
4205,4-5,4.5-4.9,4.6-4.7
4206,4-5,4.5-4.9,4.6-4.7
4207,4-5,4.5-4.9,4.4-4.5
4208,3-4,3.5-3.9,3.8-3.9
4209,4-5,4.5-4.9,4.4-4.5
4210,4-5,4.5-4.9,4.4-4.5
4211,4-5,4.5-4.9,4.4-4.5
4212,4-5,4.0-4.4,4.2-4.3
4213,4-5,4.0-4.4,4.4-4.5
4214,3-4,3.5-3.9,3.6-3.7
4215,4-5,4.0-4.4,4.0-4.1
4216,4-5,4.5-4.9,4.4-4.5
4217,4-5,4.5-4.9,4.4-4.5
4218,4-5,4.5-5.0,4.8-5.0
4219,3-4,3.0-3.4,3.2-3.3
4220,4-5,4.5-5.0,4.8-5.0
4221,4-5,4.0-4.4,4.4-4.5
4222,4-5,4.0-4.4,4.4-4.5
4223,3-4,3.0-3.4,3.2-3.3
4224,4-5,4.5-4.9,4.4-4.5
4225,4-5,4.0-4.4,4.4-4.5
4226,4-5,4.0-4.4,4.2-4.3
4227,4-5,4.0-4.4,4.2-4.3
4228,4-5,4.5-5.0,4.8-5.0
4229,4-5,4.0-4.4,4.2-4.3
4230,4-5,4.5-4.9,4.6-4.7
4231,4-5,4.5-4.9,4.4-4.5
4232,2-3,2.5-2.9,2.8-2.9
4233,4-5,4.0-4.4,4.4-4.5
4234,4-5,4.0-4.4,4.0-4.1
4235,4-5,4.5-4.9,4.4-4.5
4236,3-4,3.5-3.9,3.8-3.9
4237,4-5,4.5-4.9,4.6-4.7
4238,4-5,4.0-4.4,4.4-4.5
4239,4-5,4.5-4.9,4.6-4.7
4240,4-5,4.0-4.4,4.2-4.3
4241,4-5,4.5-4.9,4.4-4.5
4242,4-5,4.0-4.4,4.2-4.3
4243,4-5,4.0-4.4,4.2-4.3
4244,3-4,3.5-3.9,3.6-3.7
4245,4-5,4.0-4.4,4.0-4.1
4246,4-5,4.0-4.4,4.2-4.3
4247,4-5,4.0-4.4,4.0-4.1
4248,4-5,4.5-4.9,4.4-4.5
4249,4-5,4.0-4.4,4.2-4.3
4250,4-5,4.0-4.4,4.4-4.5
4251,3-4,3.0-3.4,3.2-3.3
4252,4-5,4.5-4.9,4.4-4.5
4253,3-4,3.5-3.9,3.8-3.9
4254,4-5,4.0-4.4,4.0-4.1
4255,4-5,4.0-4.4,4.2-4.3
4256,3-4,3.5-3.9,3.6-3.7
4257,4-5,4.0-4.4,4.2-4.3
4258,4-5,4.5-4.9,4.6-4.7
4259,4-5,4.0-4.4,4.0-4.1
4260,4-5,4.0-4.4,4.0-4.1
4261,4-5,4.5-4.9,4.4-4.5
4262,4-5,4.0-4.4,4.0-4.1
4263,3-4,3.0-3.4,3.2-3.3
4264,4-5,4.5-4.9,4.4-4.5
4265,4-5,4.5-5.0,4.8-5.0
4266,3-4,3.5-3.9,3.6-3.7
4267,4-5,4.0-4.4,4.0-4.1
4268,3-4,3.5-3.9,3.6-3.7
4269,4-5,4.0-4.4,4.0-4.1
4270,4-5,4.5-4.9,4.6-4.7
4271,4-5,4.0-4.4,4.2-4.3
4272,3-4,3.5-3.9,3.8-3.9
4273,4-5,4.5-4.9,4.4-4.5
4274,4-5,4.0-4.4,4.2-4.3
4275,4-5,4.5-5.0,4.8-5.0
4276,4-5,4.5-5.0,4.8-5.0
4277,4-5,4.5-4.9,4.4-4.5
4278,4-5,4.0-4.4,4.0-4.1
4279,4-5,4.0-4.4,4.4-4.5
4280,4-5,4.0-4.4,4.0-4.1
4281,4-5,4.5-4.9,4.6-4.7
4282,3-4,3.5-3.9,3.4-3.5
4283,3-4,3.5-3.9,3.8-3.9
4284,4-5,4.0-4.4,4.4-4.5
4285,4-5,4.0-4.4,4.4-4.5
4286,4-5,4.0-4.4,4.0-4.1
4287,4-5,4.0-4.4,4.2-4.3
4288,3-4,3.5-3.9,3.6-3.7
4289,3-4,3.5-3.9,3.4-3.5
4290,4-5,4.5-4.9,4.4-4.5
4291,4-5,4.0-4.4,4.0-4.1
4292,4-5,4.0-4.4,4.0-4.1
4293,4-5,4.0-4.4,4.2-4.3
4294,4-5,4.0-4.4,4.0-4.1
4295,4-5,4.0-4.4,4.4-4.5
4296,4-5,4.0-4.4,4.0-4.1
4297,4-5,4.0-4.4,4.4-4.5
4298,4-5,4.0-4.4,4.2-4.3
4299,4-5,4.5-4.9,4.6-4.7
4300,4-5,4.0-4.4,4.4-4.5
4301,4-5,4.0-4.4,4.2-4.3
4302,4-5,4.0-4.4,4.0-4.1
4303,3-4,3.5-3.9,3.6-3.7
4304,4-5,4.0-4.4,4.4-4.5
4305,3-4,3.5-3.9,3.6-3.7
4306,4-5,4.5-4.9,4.4-4.5
4307,4-5,4.0-4.4,4.2-4.3
4308,4-5,4.0-4.4,4.0-4.1
4309,4-5,4.5-4.9,4.6-4.7
4310,4-5,4.0-4.4,4.0-4.1
4311,4-5,4.0-4.4,4.4-4.5
4312,4-5,4.5-4.9,4.4-4.5
4313,4-5,4.0-4.4,4.4-4.5
4314,3-4,3.0-3.4,3.2-3.3
4315,4-5,4.0-4.4,4.0-4.1
4316,4-5,4.0-4.4,4.2-4.3
4317,4-5,4.5-4.9,4.4-4.5
4318,2-3,2.0-2.4,2.0-2.1
4319,4-5,4.0-4.4,4.4-4.5
4320,4-5,4.5-4.9,4.4-4.5
4321,4-5,4.5-4.9,4.4-4.5
4322,4-5,4.5-4.9,4.4-4.5
4323,4-5,4.0-4.4,4.4-4.5
4324,4-5,4.0-4.4,4.4-4.5
4325,3-4,3.5-3.9,3.6-3.7
4326,4-5,4.5-4.9,4.4-4.5
4327,4-5,4.5-4.9,4.4-4.5
4328,4-5,4.0-4.4,4.4-4.5
4329,4-5,4.0-4.4,4.0-4.1
4330,4-5,4.5-4.9,4.4-4.5
4331,3-4,3.0-3.4,3.0-3.1
4332,4-5,4.0-4.4,4.0-4.1
4333,4-5,4.0-4.4,4.2-4.3
4334,4-5,4.0-4.4,4.2-4.3
4335,4-5,4.5-4.9,4.4-4.5
4336,4-5,4.0-4.4,4.0-4.1
4337,4-5,4.0-4.4,4.4-4.5
4338,4-5,4.5-4.9,4.6-4.7
4339,4-5,4.0-4.4,4.2-4.3
4340,4-5,4.0-4.4,4.2-4.3
4341,4-5,4.5-4.9,4.6-4.7
4342,1-2,1.5-1.9,1.4-1.5
4343,4-5,4.5-4.9,4.6-4.7
4344,4-5,4.5-4.9,4.4-4.5
4345,3-4,3.5-3.9,3.8-3.9
4346,4-5,4.0-4.4,4.0-4.1
4347,4-5,4.5-4.9,4.4-4.5
4348,4-5,4.5-4.9,4.4-4.5
4349,4-5,4.0-4.4,4.2-4.3
4350,4-5,4.0-4.4,4.2-4.3
4351,4-5,4.5-4.9,4.6-4.7
4352,4-5,4.0-4.4,4.0-4.1
4353,3-4,3.0-3.4,3.0-3.1
4354,4-5,4.0-4.4,4.4-4.5
4355,4-5,4.0-4.4,4.4-4.5
4356,4-5,4.0-4.4,4.0-4.1
4357,4-5,4.0-4.4,4.2-4.3
4358,4-5,4.0-4.4,4.4-4.5
4359,4-5,4.5-4.9,4.4-4.5
4360,4-5,4.5-4.9,4.6-4.7
4361,2-3,2.5-2.9,2.6-2.7
4362,4-5,4.0-4.4,4.4-4.5
4363,2-3,2.0-2.4,2.2-2.3
4364,4-5,4.0-4.4,4.4-4.5
4365,4-5,4.5-4.9,4.4-4.5
4366,3-4,3.5-3.9,3.6-3.7
4367,4-5,4.5-4.9,4.6-4.7
4368,4-5,4.0-4.4,4.4-4.5
4369,3-4,3.5-3.9,3.8-3.9
4370,4-5,4.0-4.4,4.4-4.5
4371,4-5,4.0-4.4,4.0-4.1
4372,4-5,4.5-4.9,4.4-4.5
4373,4-5,4.0-4.4,4.2-4.3
4374,3-4,3.5-3.9,3.6-3.7
4375,4-5,4.0-4.4,4.0-4.1
4376,4-5,4.0-4.4,4.2-4.3
4377,4-5,4.0-4.4,4.2-4.3
4378,4-5,4.5-4.9,4.4-4.5
4379,4-5,4.5-4.9,4.4-4.5
4380,4-5,4.0-4.4,4.0-4.1
4381,4-5,4.5-4.9,4.4-4.5
4382,4-5,4.0-4.4,4.0-4.1
4383,4-5,4.5-4.9,4.4-4.5
4384,4-5,4.5-4.9,4.4-4.5
4385,3-4,3.5-3.9,3.6-3.7
4386,4-5,4.0-4.4,4.4-4.5
4387,4-5,4.0-4.4,4.2-4.3
4388,3-4,3.0-3.4,3.2-3.3
4389,3-4,3.5-3.9,3.8-3.9
4390,3-4,3.0-3.4,3.2-3.3
4391,3-4,3.5-3.9,3.6-3.7
4392,4-5,4.5-4.9,4.4-4.5
4393,4-5,4.5-4.9,4.6-4.7
4394,4-5,4.0-4.4,4.2-4.3
4395,3-4,3.5-3.9,3.8-3.9
4396,4-5,4.5-4.9,4.4-4.5
4397,4-5,4.5-4.9,4.4-4.5
4398,4-5,4.5-4.9,4.4-4.5
4399,4-5,4.5-4.9,4.4-4.5
4400,4-5,4.5-4.9,4.4-4.5
4401,4-5,4.0-4.4,4.2-4.3
4402,2-3,2.5-2.9,2.6-2.7
4403,4-5,4.5-4.9,4.6-4.7
4404,3-4,3.5-3.9,3.6-3.7
4405,4-5,4.0-4.4,4.2-4.3
4406,4-5,4.0-4.4,4.2-4.3
4407,4-5,4.5-4.9,4.4-4.5
4408,4-5,4.5-4.9,4.4-4.5
4409,4-5,4.5-4.9,4.6-4.7
4410,4-5,4.5-4.9,4.4-4.5
4411,4-5,4.5-4.9,4.4-4.5
4412,3-4,3.0-3.4,3.2-3.3
4413,3-4,3.5-3.9,3.6-3.7
4414,4-5,4.5-4.9,4.4-4.5
4415,4-5,4.0-4.4,4.2-4.3
4416,4-5,4.5-4.9,4.4-4.5
4417,4-5,4.0-4.4,4.2-4.3
